Vert_Idx;Position;
1488;(-1.7, 0.6, -0.1);
1489;(-1.7, 0.7, -0.2);
1490;(-1.5, 0.6, -0.2);
1491;(-1.5, 0.5, -0.1);
1492;(-1.9, 0.8, -0.2);
1493;(-2.0, 0.8, -0.1);
1494;(-2.0, 0.8, 0.0);
1495;(-1.7, 0.6, 0.0);
1496;(-1.5, 0.5, 0.0);
1497;(-2.1, 0.9, -0.1);
1498;(-2.1, 1.0, -0.2);
1499;(-2.2, 1.2, -0.1);
1500;(-2.2, 1.1, -0.1);
1501;(-2.2, 1.1, 0.0);
1502;(-2.1, 0.9, 0.0);
1503;(-2.3, 1.3, 0.0);
1504;(-2.3, 1.4, -0.1);
1505;(-2.3, 1.6, -0.1);
1506;(-2.4, 1.5, 0.0);
1507;(-2.4, 1.5, 0.0);
1508;(-2.3, 1.3, 0.0);
1509;(-2.5, 1.7, 0.0);
1510;(-2.5, 1.7, -0.1);
1511;(-2.6, 1.8, -0.1);
1512;(-2.6, 1.8, 0.0);
1513;(-2.7, 1.8, 0.0);
1514;(-2.5, 1.7, 0.0);
1515;(-2.2, 1.4, -0.2);
1516;(-2.3, 1.6, -0.1);
1517;(-2.2, 1.6, -0.1);
1518;(-2.2, 1.4, -0.2);
1519;(-2.1, 1.3, -0.2);
1520;(-2.1, 1.2, -0.2);
1521;(-2.1, 1.0, -0.2);
1522;(-2.0, 1.1, -0.2);
1523;(-1.9, 1.0, -0.3);
1524;(-1.9, 0.9, -0.3);
1525;(-1.7, 0.8, -0.3);
1526;(-1.7, 0.9, -0.3);
1527;(-1.5, 0.8, -0.3);
1528;(-1.5, 0.7, -0.3);
1529;(-1.7, 1.0, -0.3);
1530;(-1.9, 1.1, -0.3);
1531;(-1.8, 1.1, -0.2);
1532;(-1.7, 1.0, -0.2);
1533;(-1.5, 1.0, -0.2);
1534;(-1.5, 0.9, -0.3);
1535;(-2.0, 1.2, -0.2);
1536;(-2.0, 1.2, -0.2);
1537;(-2.0, 1.4, -0.1);
1538;(-2.1, 1.3, -0.2);
1539;(-2.1, 1.5, -0.2);
1540;(-2.1, 1.5, -0.1);
1541;(-2.2, 1.6, -0.1);
1542;(-2.2, 1.6, -0.1);
1543;(-2.3, 1.7, -0.1);
1544;(-2.2, 1.7, -0.1);
1545;(-2.3, 1.8, -0.1);
1546;(-2.4, 1.8, -0.1);
1547;(-2.5, 1.8, -0.1);
1548;(-2.4, 1.7, -0.1);
1549;(-2.4, 1.7, -0.1);
1550;(-2.5, 1.8, -0.1);
1551;(-2.2, 1.8, 0.0);
1552;(-2.3, 1.8, 0.0);
1553;(-2.1, 1.6, 0.0);
1554;(-2.1, 1.5, 0.0);
1555;(-2.0, 1.4, -0.1);
1556;(-1.9, 1.3, -0.1);
1557;(-1.8, 1.2, -0.1);
1558;(-1.7, 1.1, -0.1);
1559;(-1.5, 1.1, -0.1);
1560;(-2.3, 1.9, 0.1);
1561;(-2.4, 1.9, 0.1);
1562;(-2.4, 1.9, 0.1);
1563;(-2.3, 1.9, 0.1);
1564;(-2.3, 1.9, 0.0);
1565;(-2.3, 1.9, 0.0);
1566;(-2.4, 1.9, 0.1);
1567;(-2.4, 1.9, 0.1);
1568;(-2.4, 1.9, 0.1);
1569;(-2.4, 1.9, 0.1);
1570;(-2.4, 1.9, 0.0);
1571;(-2.3, 1.9, 0.0);
1572;(-2.4, 1.9, 0.1);
1573;(-2.4, 1.9, 0.1);
1574;(-2.4, 1.9, 0.1);
1575;(-2.4, 1.9, 0.1);
1576;(-2.4, 1.9, 0.0);
1577;(-2.4, 1.9, 0.0);
1578;(-2.4, 1.9, 0.1);
1579;(-2.4, 1.9, 0.1);
1580;(-2.4, 1.9, 0.1);
1581;(-2.3, 1.9, 0.1);
1582;(-2.3, 1.9, 0.0);
1583;(-2.4, 1.9, 0.0);
1584;(-2.5, 1.9, 0.1);
1585;(-2.5, 1.9, 0.1);
1586;(-2.5, 1.9, 0.1);
1587;(-2.6, 1.9, 0.1);
1588;(-2.6, 1.9, 0.2);
1589;(-2.5, 1.9, 0.1);
1590;(-2.5, 1.9, 0.2);
1591;(-2.6, 1.9, 0.2);
1592;(-2.5, 1.9, 0.2);
1593;(-2.5, 1.9, 0.2);
1594;(-2.4, 1.9, 0.2);
1595;(-2.5, 1.9, 0.2);
1596;(-2.6, 1.9, 0.2);
1597;(-2.6, 1.9, 0.2);
1598;(-2.7, 1.9, 0.1);
1599;(-2.7, 1.9, 0.1);
1600;(-2.6, 1.9, 0.2);
1601;(-2.7, 1.9, 0.1);
1602;(-2.7, 1.9, 0.1);
1603;(-2.6, 1.9, 0.1);
1604;(-2.6, 1.9, 0.1);
1605;(-2.7, 1.9, 0.1);
1606;(-2.7, 1.9, 0.1);
1607;(-2.6, 1.9, 0.1);
1608;(-2.6, 1.9, 0.1);
1609;(-2.6, 1.9, 0.1);
1610;(-2.6, 1.9, 0.1);
1611;(-2.5, 1.9, 0.1);
1612;(-2.5, 1.9, 0.1);
1613;(-2.5, 1.9, 0.1);
1614;(-2.5, 1.9, 0.1);
1615;(-2.4, 1.9, 0.1);
1616;(-2.7, 1.9, 0.1);
1617;(-2.6, 1.9, 0.1);
1618;(-2.6, 1.9, 0.0);
1619;(-2.7, 1.9, 0.0);
1620;(-2.7, 1.9, 0.0);
1621;(-2.7, 1.9, 0.1);
1622;(-2.7, 1.9, 0.1);
1623;(-2.8, 1.9, 0.0);
1624;(-2.8, 1.9, 0.0);
1625;(-2.8, 1.9, 0.1);
1626;(-2.8, 1.9, 0.1);
1627;(-2.8, 1.9, 0.0);
1628;(-2.8, 1.9, 0.0);
1629;(-2.8, 1.9, 0.1);
1630;(-2.7, 1.9, 0.1);
1631;(-2.7, 1.9, 0.0);
1632;(-2.7, 1.9, 0.0);
1633;(-2.7, 1.9, -0.1);
1634;(-2.7, 1.9, -0.1);
1635;(-2.8, 1.9, 0.0);
1636;(-2.8, 1.9, 0.0);
1637;(-2.7, 1.9, 0.0);
1638;(-2.8, 1.9, 0.0);
1639;(-2.7, 1.9, 0.0);
1640;(-2.7, 1.9, 0.0);
1641;(-2.8, 1.9, 0.0);
1642;(-2.8, 1.9, 0.0);
1643;(-2.8, 1.9, 0.0);
1644;(-2.7, 1.9, 0.0);
1645;(-2.7, 1.9, 0.0);
1646;(-2.7, 1.9, 0.0);
1647;(-2.7, 1.9, 0.0);
1648;(-2.7, 1.9, 0.0);
1649;(-2.8, 1.9, 0.0);
1650;(-2.7, 1.9, 0.0);
1651;(-2.6, 1.9, 0.0);
1652;(-2.6, 1.9, 0.0);
1653;(-2.6, 1.9, 0.0);
1654;(-2.6, 1.9, 0.0);
1655;(-2.7, 1.9, 0.0);
1656;(-2.6, 1.9, -0.1);
1657;(-2.6, 1.9, 0.0);
1658;(-2.5, 1.9, 0.0);
1659;(-2.6, 1.9, -0.1);
1660;(-2.6, 1.9, -0.1);
1661;(-2.6, 1.9, -0.1);
1662;(-2.6, 1.9, -0.1);
1663;(-2.6, 1.9, -0.1);
1664;(-2.5, 1.9, -0.1);
1665;(-2.6, 1.9, -0.1);
1666;(-2.6, 1.9, -0.1);
1667;(-2.5, 1.9, -0.1);
1668;(-2.4, 1.9, -0.1);
1669;(-2.5, 1.9, -0.1);
1670;(-2.4, 1.9, -0.1);
1671;(-2.4, 1.9, -0.1);
1672;(-2.5, 1.9, -0.1);
1673;(-2.4, 1.9, 0.0);
1674;(-2.4, 1.9, 0.0);
1675;(-2.5, 1.9, -0.1);
1676;(-2.5, 1.9, -0.1);
1677;(-2.4, 1.9, 0.0);
1678;(-2.4, 1.9, 0.0);
1679;(-2.5, 1.9, 0.0);
1680;(-2.5, 1.9, 0.0);
1681;(-2.4, 1.9, 0.0);
1682;(-2.4, 1.9, 0.0);
1683;(-2.4, 1.9, 0.0);
1684;(-2.5, 1.9, 0.0);
1685;(-2.5, 1.9, 0.0);
1686;(-2.6, 1.9, 0.0);
1687;(-2.5, 1.9, 0.0);
1688;(-2.4, 1.9, 0.0);
1689;(-2.3, 1.9, 0.0);
1690;(-2.4, 1.9, 0.0);
1691;(-2.4, 1.9, 0.0);
1692;(-2.4, 1.9, 0.0);
1693;(-2.4, 1.9, 0.0);
1694;(-2.3, 1.9, 0.0);
1695;(-2.3, 1.9, 0.0);
1696;(-0.3, 2.4, 0.1);
1697;(-0.3, 2.4, 0.0);
1698;(-0.4, 2.4, 0.0);
1699;(-0.4, 2.4, 0.1);
1700;(-0.1, 2.4, 0.0);
1701;(-0.3, 2.4, 0.1);
1702;(-0.4, 2.4, 0.1);
1703;(-0.4, 2.4, 0.1);
1704;(-0.4, 2.4, 0.1);
1705;(-0.4, 2.3, 0.1);
1706;(-0.4, 2.3, 0.1);
1707;(-0.4, 2.3, 0.0);
1708;(-0.4, 2.4, 0.0);
1709;(-0.3, 2.3, 0.1);
1710;(-0.3, 2.3, 0.1);
1711;(-0.3, 2.2, 0.1);
1712;(-0.3, 2.2, 0.1);
1713;(-0.3, 2.2, 0.0);
1714;(-0.3, 2.3, 0.0);
1715;(-0.3, 2.1, 0.1);
1716;(-0.3, 2.1, 0.1);
1717;(-0.3, 2.1, 0.1);
1718;(-0.3, 2.1, 0.1);
1719;(-0.3, 2.1, 0.0);
1720;(-0.3, 2.1, 0.0);
1721;(-0.3, 2.3, 0.2);
1722;(-0.3, 2.2, 0.1);
1723;(-0.3, 2.2, 0.2);
1724;(-0.3, 2.3, 0.2);
1725;(-0.3, 2.3, 0.2);
1726;(-0.3, 2.3, 0.2);
1727;(-0.4, 2.4, 0.2);
1728;(-0.3, 2.4, 0.2);
1729;(-0.3, 2.4, 0.2);
1730;(-0.3, 2.4, 0.2);
1731;(-0.3, 2.4, 0.1);
1732;(-0.3, 2.4, 0.1);
1733;(-0.1, 2.4, 0.0);
1734;(-0.3, 2.4, 0.1);
1735;(-0.3, 2.1, 0.1);
1736;(-0.3, 2.1, 0.1);
1737;(-0.3, 2.1, 0.2);
1738;(-0.3, 2.1, 0.1);
1739;(-0.2, 2.1, 0.2);
1740;(-0.2, 2.1, 0.2);
1741;(-0.2, 2.1, 0.2);
1742;(-0.2, 2.1, 0.2);
1743;(-0.2, 2.2, 0.2);
1744;(-0.2, 2.2, 0.2);
1745;(-0.3, 2.3, 0.2);
1746;(-0.2, 2.3, 0.2);
1747;(-0.2, 2.3, 0.3);
1748;(-0.3, 2.3, 0.2);
1749;(-0.3, 2.4, 0.3);
1750;(-0.2, 2.4, 0.3);
1751;(-0.2, 2.4, 0.3);
1752;(-0.3, 2.4, 0.2);
1753;(-0.2, 2.4, 0.2);
1754;(-0.3, 2.4, 0.1);
1755;(-0.1, 2.4, 0.0);
1756;(-0.2, 2.4, 0.2);
1757;(-0.2, 2.4, 0.3);
1758;(-0.2, 2.3, 0.3);
1759;(-0.1, 2.3, 0.3);
1760;(-0.1, 2.4, 0.3);
1761;(-0.1, 2.4, 0.3);
1762;(-0.2, 2.4, 0.3);
1763;(-0.2, 2.4, 0.2);
1764;(-0.2, 2.4, 0.2);
1765;(-0.1, 2.4, 0.0);
1766;(-0.1, 2.4, 0.2);
1767;(-0.2, 2.3, 0.2);
1768;(-0.1, 2.3, 0.2);
1769;(-0.1, 2.2, 0.2);
1770;(-0.2, 2.2, 0.2);
1771;(-0.2, 2.1, 0.2);
1772;(-0.1, 2.1, 0.2);
1773;(-0.1, 2.1, 0.2);
1774;(-0.2, 2.1, 0.2);
1775;(-0.1, 2.3, 0.2);
1776;(-0.1, 2.2, 0.2);
1777;(-0.1, 2.2, 0.2);
1778;(-0.1, 2.3, 0.2);
1779;(-0.1, 2.3, 0.3);
1780;(-0.1, 2.3, 0.3);
1781;(-0.1, 2.4, 0.3);
1782;(0.0, 2.4, 0.3);
1783;(-0.1, 2.4, 0.3);
1784;(-0.1, 2.4, 0.3);
1785;(-0.1, 2.4, 0.2);
1786;(-0.1, 2.4, 0.2);
1787;(-0.1, 2.4, 0.0);
1788;(-0.1, 2.4, 0.2);
1789;(-0.1, 2.1, 0.2);
1790;(-0.1, 2.1, 0.2);
1791;(-0.1, 2.1, 0.2);
1792;(-0.1, 2.1, 0.2);
1793;(-0.1, 2.1, 0.2);
1794;(0.0, 2.1, 0.2);
1795;(0.0, 2.1, 0.2);
1796;(0.0, 2.1, 0.1);
1797;(0.0, 2.2, 0.2);
1798;(-0.1, 2.2, 0.2);
1799;(0.0, 2.3, 0.2);
1800;(0.0, 2.3, 0.2);
1801;(0.0, 2.3, 0.2);
1802;(0.0, 2.3, 0.2);
1803;(0.0, 2.4, 0.3);
1804;(0.0, 2.4, 0.2);
1805;(0.0, 2.4, 0.2);
1806;(0.0, 2.4, 0.2);
1807;(-0.1, 2.4, 0.2);
1808;(-0.1, 2.4, 0.2);
1809;(-0.1, 2.4, 0.0);
1810;(0.0, 2.4, 0.1);
1811;(0.1, 2.4, 0.2);
1812;(0.0, 2.3, 0.2);
1813;(0.1, 2.3, 0.1);
1814;(0.1, 2.4, 0.1);
1815;(0.1, 2.4, 0.1);
1816;(0.0, 2.4, 0.2);
1817;(0.0, 2.4, 0.1);
1818;(0.0, 2.4, 0.1);
1819;(-0.1, 2.4, 0.0);
1820;(0.0, 2.4, 0.1);
1821;(0.0, 2.3, 0.2);
1822;(0.0, 2.3, 0.1);
1823;(0.0, 2.2, 0.1);
1824;(0.0, 2.2, 0.1);
1825;(0.0, 2.1, 0.1);
1826;(0.0, 2.1, 0.1);
1827;(0.0, 2.1, 0.1);
1828;(0.0, 2.1, 0.1);
1829;(0.0, 2.3, 0.1);
1830;(0.0, 2.2, 0.1);
1831;(0.0, 2.2, 0.0);
1832;(0.1, 2.3, 0.0);
1833;(0.1, 2.3, 0.0);
1834;(0.1, 2.3, 0.1);
1835;(0.1, 2.4, 0.1);
1836;(0.1, 2.4, 0.0);
1837;(0.1, 2.4, 0.0);
1838;(0.1, 2.4, 0.1);
1839;(0.0, 2.4, 0.1);
1840;(0.0, 2.4, 0.1);
1841;(-0.1, 2.4, 0.0);
1842;(0.0, 2.4, 0.0);
1843;(0.0, 2.1, 0.1);
1844;(0.0, 2.1, 0.1);
1845;(0.0, 2.1, 0.0);
1846;(0.0, 2.1, 0.0);
1847;(0.0, 2.4, 0.0);
1848;(0.0, 2.4, 0.0);
1849;(0.1, 2.4, 0.0);
1850;(0.1, 2.4, 0.0);
1851;(-0.1, 2.4, 0.0);
1852;(0.0, 2.4, 0.0);
1853;(0.1, 2.4, 0.0);
1854;(0.1, 2.4, 0.0);
1855;(0.1, 2.4, -0.1);
1856;(0.1, 2.3, -0.1);
1857;(0.1, 2.3, 0.0);
1858;(0.1, 2.3, 0.0);
1859;(0.1, 2.4, 0.0);
1860;(0.0, 2.3, 0.0);
1861;(0.0, 2.3, 0.0);
1862;(0.0, 2.2, 0.0);
1863;(0.0, 2.2, 0.0);
1864;(0.0, 2.2, 0.0);
1865;(0.1, 2.3, 0.0);
1866;(0.0, 2.1, 0.0);
1867;(0.0, 2.1, 0.0);
1868;(0.0, 2.1, 0.0);
1869;(0.0, 2.1, 0.0);
1870;(0.0, 2.1, 0.0);
1871;(0.0, 2.1, 0.0);
1872;(0.0, 2.3, -0.1);
1873;(0.0, 2.2, 0.0);
1874;(0.0, 2.2, -0.1);
1875;(0.0, 2.3, -0.1);
1876;(0.0, 2.3, -0.1);
1877;(0.0, 2.3, -0.1);
1878;(0.1, 2.4, -0.1);
1879;(0.0, 2.4, -0.1);
1880;(0.0, 2.4, -0.1);
1881;(0.0, 2.4, -0.1);
1882;(0.0, 2.4, -0.1);
1883;(0.0, 2.4, 0.0);
1884;(-0.1, 2.4, 0.0);
1885;(0.0, 2.4, -0.1);
1886;(0.0, 2.1, 0.0);
1887;(0.0, 2.1, -0.1);
1888;(0.0, 2.1, -0.1);
1889;(0.0, 2.1, -0.1);
1890;(-0.1, 2.1, -0.1);
1891;(0.0, 2.1, -0.1);
1892;(-0.1, 2.1, -0.1);
1893;(-0.1, 2.1, -0.1);
1894;(-0.1, 2.2, -0.1);
1895;(-0.1, 2.2, -0.1);
1896;(0.0, 2.3, -0.1);
1897;(-0.1, 2.3, -0.1);
1898;(-0.1, 2.3, -0.2);
1899;(0.0, 2.3, -0.2);
1900;(0.0, 2.4, -0.2);
1901;(0.0, 2.4, -0.2);
1902;(-0.1, 2.4, -0.2);
1903;(0.0, 2.4, -0.2);
1904;(-0.1, 2.4, -0.1);
1905;(0.0, 2.4, -0.1);
1906;(-0.1, 2.4, 0.0);
1907;(-0.1, 2.4, -0.1);
1908;(-0.1, 2.4, -0.2);
1909;(-0.1, 2.3, -0.2);
1910;(-0.1, 2.3, -0.2);
1911;(-0.1, 2.4, -0.2);
1912;(-0.1, 2.4, -0.2);
1913;(-0.1, 2.4, -0.2);
1914;(-0.1, 2.4, -0.1);
1915;(-0.1, 2.4, -0.1);
1916;(-0.1, 2.4, 0.0);
1917;(-0.1, 2.4, -0.1);
1918;(-0.1, 2.3, -0.2);
1919;(-0.1, 2.3, -0.2);
1920;(-0.1, 2.2, -0.1);
1921;(-0.1, 2.2, -0.1);
1922;(-0.1, 2.1, -0.1);
1923;(-0.1, 2.1, -0.1);
1924;(-0.1, 2.1, -0.1);
1925;(-0.1, 2.1, -0.1);
1926;(-0.2, 2.3, -0.2);
1927;(-0.2, 2.2, -0.1);
1928;(-0.2, 2.2, -0.1);
1929;(-0.2, 2.3, -0.1);
1930;(-0.2, 2.3, -0.2);
1931;(-0.2, 2.3, -0.2);
1932;(-0.2, 2.4, -0.2);
1933;(-0.2, 2.4, -0.2);
1934;(-0.2, 2.4, -0.2);
1935;(-0.2, 2.4, -0.2);
1936;(-0.2, 2.4, -0.1);
1937;(-0.1, 2.4, -0.1);
1938;(-0.1, 2.4, 0.0);
1939;(-0.2, 2.4, -0.1);
1940;(-0.2, 2.1, -0.1);
1941;(-0.2, 2.1, -0.1);
1942;(-0.2, 2.1, -0.1);
1943;(-0.2, 2.1, -0.1);
1944;(-0.2, 2.1, -0.1);
1945;(-0.2, 2.1, -0.1);
1946;(-0.3, 2.1, -0.1);
1947;(-0.3, 2.1, -0.1);
1948;(-0.3, 2.2, -0.1);
1949;(-0.2, 2.2, -0.1);
1950;(-0.3, 2.3, -0.1);
1951;(-0.3, 2.3, -0.1);
1952;(-0.3, 2.3, -0.1);
1953;(-0.3, 2.3, -0.2);
1954;(-0.3, 2.4, -0.2);
1955;(-0.3, 2.4, -0.1);
1956;(-0.3, 2.4, -0.1);
1957;(-0.3, 2.4, -0.2);
1958;(-0.2, 2.4, -0.1);
1959;(-0.2, 2.4, -0.1);
1960;(-0.1, 2.4, 0.0);
1961;(-0.3, 2.4, -0.1);
1962;(-0.4, 2.4, -0.1);
1963;(-0.3, 2.3, -0.1);
1964;(-0.4, 2.3, -0.1);
1965;(-0.4, 2.4, -0.1);
1966;(-0.4, 2.4, 0.0);
1967;(-0.3, 2.4, -0.1);
1968;(-0.3, 2.4, -0.1);
1969;(-0.3, 2.4, -0.1);
1970;(-0.1, 2.4, 0.0);
1971;(-0.3, 2.4, 0.0);
1972;(-0.3, 2.3, -0.1);
1973;(-0.3, 2.3, 0.0);
1974;(-0.3, 2.2, 0.0);
1975;(-0.3, 2.2, 0.0);
1976;(-0.3, 2.1, 0.0);
1977;(-0.3, 2.1, 0.0);
1978;(-0.3, 2.1, 0.0);
1979;(-0.3, 2.1, -0.1);
1980;(-0.3, 2.3, 0.0);
1981;(-0.3, 2.2, 0.0);
1982;(-0.3, 2.2, 0.0);
1983;(-0.3, 2.3, 0.0);
1984;(-0.4, 2.3, 0.0);
1985;(-0.4, 2.3, 0.0);
1986;(-0.4, 2.4, 0.0);
1987;(-0.4, 2.4, 0.0);
1988;(-0.4, 2.4, 0.0);
1989;(-0.4, 2.4, 0.0);
1990;(-0.3, 2.4, 0.0);
1991;(-0.3, 2.4, 0.0);
1992;(-0.1, 2.4, 0.0);
1993;(-0.3, 2.4, 0.0);
1994;(-0.3, 2.1, 0.0);
1995;(-0.3, 2.1, 0.0);
1996;(-0.3, 2.1, 0.0);
1997;(-0.3, 2.1, 0.0);
1998;(-0.4, 2.1, 0.1);
1999;(-0.4, 2.1, 0.1);
2000;(-0.3, 2.1, 0.1);
2001;(-0.3, 2.1, 0.1);
2002;(-0.5, 2.0, 0.2);
2003;(-0.5, 2.0, 0.1);
2004;(-0.5, 2.0, 0.0);
2005;(-0.4, 2.1, 0.0);
2006;(-0.3, 2.1, 0.0);
2007;(-0.6, 2.0, 0.1);
2008;(-0.6, 2.0, 0.2);
2009;(-0.7, 2.0, 0.3);
2010;(-0.8, 2.0, 0.2);
2011;(-0.8, 2.0, 0.0);
2012;(-0.6, 2.0, 0.0);
2013;(-0.9, 2.0, 0.2);
2014;(-0.8, 2.0, 0.3);
2015;(-0.9, 1.9, 0.4);
2016;(-1.0, 1.9, 0.2);
2017;(-1.0, 1.9, 0.0);
2018;(-0.9, 2.0, 0.0);
2019;(-1.1, 1.9, 0.2);
2020;(-1.0, 1.9, 0.4);
2021;(-1.1, 1.9, 0.4);
2022;(-1.1, 1.9, 0.2);
2023;(-1.1, 1.9, 0.0);
2024;(-1.1, 1.9, 0.0);
2025;(-0.8, 2.0, 0.5);
2026;(-0.9, 1.9, 0.5);
2027;(-0.8, 1.9, 0.7);
2028;(-0.7, 2.0, 0.6);
2029;(-0.6, 2.0, 0.5);
2030;(-0.7, 2.0, 0.4);
2031;(-0.6, 2.0, 0.3);
2032;(-0.5, 2.0, 0.4);
2033;(-0.4, 2.0, 0.3);
2034;(-0.4, 2.0, 0.2);
2035;(-0.4, 2.1, 0.2);
2036;(-0.3, 2.1, 0.2);
2037;(-0.3, 2.1, 0.2);
2038;(-0.3, 2.1, 0.1);
2039;(-0.3, 2.1, 0.3);
2040;(-0.3, 2.0, 0.3);
2041;(-0.3, 2.0, 0.4);
2042;(-0.2, 2.1, 0.3);
2043;(-0.2, 2.1, 0.2);
2044;(-0.2, 2.1, 0.2);
2045;(-0.4, 2.0, 0.4);
2046;(-0.3, 2.0, 0.5);
2047;(-0.4, 2.0, 0.6);
2048;(-0.5, 2.0, 0.6);
2049;(-0.6, 2.0, 0.7);
2050;(-0.4, 2.0, 0.7);
2051;(-0.5, 1.9, 0.8);
2052;(-0.6, 1.9, 0.8);
2053;(-0.7, 1.9, 0.8);
2054;(-0.5, 1.9, 0.9);
2055;(-0.5, 1.9, 1.0);
2056;(-0.7, 1.9, 0.9);
2057;(-0.9, 1.9, 0.7);
2058;(-0.8, 1.9, 0.7);
2059;(-0.9, 1.9, 0.6);
2060;(-1.0, 1.9, 0.6);
2061;(-0.3, 1.9, 1.0);
2062;(-0.3, 1.9, 1.0);
2063;(-0.1, 1.9, 1.0);
2064;(-0.1, 1.9, 1.0);
2065;(-0.1, 1.9, 0.9);
2066;(-0.3, 1.9, 0.9);
2067;(-0.3, 2.0, 0.8);
2068;(-0.1, 2.0, 0.8);
2069;(-0.1, 2.0, 0.7);
2070;(-0.3, 2.0, 0.7);
2071;(-0.2, 2.0, 0.5);
2072;(-0.1, 2.0, 0.5);
2073;(-0.1, 2.0, 0.4);
2074;(-0.2, 2.0, 0.4);
2075;(-0.2, 2.1, 0.3);
2076;(-0.1, 2.1, 0.3);
2077;(-0.1, 2.1, 0.2);
2078;(-0.2, 2.1, 0.2);
2079;(-0.1, 2.1, 0.3);
2080;(-0.1, 2.0, 0.4);
2081;(0.0, 2.0, 0.4);
2082;(0.0, 2.1, 0.3);
2083;(-0.1, 2.1, 0.2);
2084;(-0.1, 2.1, 0.2);
2085;(0.0, 2.0, 0.5);
2086;(0.0, 2.0, 0.5);
2087;(0.1, 2.0, 0.6);
2088;(0.0, 2.0, 0.7);
2089;(0.0, 2.0, 0.8);
2090;(0.1, 2.0, 0.7);
2091;(0.2, 1.9, 0.8);
2092;(0.0, 1.9, 0.9);
2093;(0.0, 1.9, 1.0);
2094;(0.2, 1.9, 0.9);
2095;(0.2, 1.9, 1.0);
2096;(0.1, 1.9, 1.0);
2097;(0.3, 2.0, 0.7);
2098;(0.3, 1.9, 0.8);
2099;(0.5, 1.9, 0.7);
2100;(0.4, 2.0, 0.6);
2101;(0.3, 2.0, 0.5);
2102;(0.2, 2.0, 0.6);
2103;(0.1, 2.0, 0.4);
2104;(0.2, 2.0, 0.4);
2105;(0.1, 2.0, 0.3);
2106;(0.1, 2.0, 0.3);
2107;(0.0, 2.1, 0.3);
2108;(0.0, 2.1, 0.2);
2109;(0.0, 2.1, 0.2);
2110;(0.0, 2.1, 0.2);
2111;(0.1, 2.1, 0.2);
2112;(0.2, 2.0, 0.2);
2113;(0.2, 2.0, 0.2);
2114;(0.1, 2.1, 0.1);
2115;(0.0, 2.1, 0.1);
2116;(0.0, 2.1, 0.1);
2117;(0.3, 2.0, 0.3);
2118;(0.3, 2.0, 0.2);
2119;(0.4, 2.0, 0.3);
2120;(0.4, 2.0, 0.4);
2121;(0.5, 2.0, 0.5);
2122;(0.5, 2.0, 0.3);
2123;(0.6, 1.9, 0.4);
2124;(0.6, 1.9, 0.5);
2125;(0.6, 1.9, 0.6);
2126;(0.7, 1.9, 0.4);
2127;(0.8, 1.9, 0.4);
2128;(0.7, 1.9, 0.6);
2129;(0.6, 1.9, 0.7);
2130;(0.5, 1.9, 0.7);
2131;(0.4, 1.9, 0.8);
2132;(0.4, 1.9, 0.9);
2133;(0.8, 1.9, 0.2);
2134;(0.8, 1.9, 0.2);
2135;(0.8, 1.9, 0.0);
2136;(0.8, 1.9, 0.0);
2137;(0.7, 1.9, 0.0);
2138;(0.7, 1.9, 0.2);
2139;(0.6, 2.0, 0.2);
2140;(0.6, 2.0, 0.0);
2141;(0.5, 2.0, 0.0);
2142;(0.5, 2.0, 0.2);
2143;(0.3, 2.0, 0.1);
2144;(0.3, 2.0, 0.0);
2145;(0.2, 2.0, 0.0);
2146;(0.2, 2.0, 0.1);
2147;(0.1, 2.1, 0.1);
2148;(0.1, 2.1, 0.0);
2149;(0.0, 2.1, 0.0);
2150;(0.0, 2.1, 0.1);
2151;(0.1, 2.1, 0.0);
2152;(0.1, 2.1, -0.1);
2153;(0.0, 2.1, 0.0);
2154;(0.0, 2.1, 0.0);
2155;(0.2, 2.0, -0.1);
2156;(0.2, 2.0, 0.0);
2157;(0.2, 2.0, 0.0);
2158;(0.1, 2.1, 0.0);
2159;(0.0, 2.1, 0.0);
2160;(0.3, 2.0, -0.1);
2161;(0.3, 2.0, -0.1);
2162;(0.4, 2.0, -0.2);
2163;(0.5, 2.0, -0.1);
2164;(0.5, 2.0, 0.0);
2165;(0.3, 2.0, 0.0);
2166;(0.6, 2.0, -0.1);
2167;(0.5, 2.0, -0.3);
2168;(0.6, 1.9, -0.3);
2169;(0.7, 1.9, -0.1);
2170;(0.7, 1.9, 0.0);
2171;(0.6, 2.0, 0.0);
2172;(0.8, 1.9, -0.1);
2173;(0.7, 1.9, -0.3);
2174;(0.8, 1.9, -0.3);
2175;(0.8, 1.9, -0.2);
2176;(0.8, 1.9, 0.0);
2177;(0.8, 1.9, 0.0);
2178;(0.5, 2.0, -0.4);
2179;(0.6, 1.9, -0.4);
2180;(0.5, 1.9, -0.6);
2181;(0.4, 2.0, -0.5);
2182;(0.3, 2.0, -0.4);
2183;(0.4, 2.0, -0.3);
2184;(0.3, 2.0, -0.2);
2185;(0.2, 2.0, -0.3);
2186;(0.1, 2.0, -0.2);
2187;(0.2, 2.0, -0.2);
2188;(0.1, 2.1, -0.1);
2189;(0.0, 2.1, -0.1);
2190;(0.0, 2.1, -0.1);
2191;(0.0, 2.1, -0.1);
2192;(0.0, 2.1, -0.2);
2193;(0.1, 2.0, -0.3);
2194;(0.0, 2.0, -0.3);
2195;(0.0, 2.1, -0.2);
2196;(-0.1, 2.1, -0.1);
